pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_1dose,numtotal_1doserange,numtotal_2doses,numtotal_2dosesrange,prop_atleast1dose,prop_1dose,prop_1doserange,prop_2doses,prop_2dosesrange,numweekdelta_atleast1dose,numweekdelta_2doses,propweekdelta_1dose,propweekdelta_2doses
60,Yukon,Yukon,2021-03-13,m,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
60,Yukon,Yukon,2021-03-13,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
60,Yukon,Yukon,2021-03-13,Unknown,18-69,14,10,3,<5,0,na,na,na,na,0,,,,
60,Yukon,Yukon,2021-03-13,Unknown,70-74,0,0,0,0,0,na,na,na,na,0,,,,
60,Yukon,Yukon,2021-03-13,Unknown,75-79,0,0,0,0,0,na,na,na,na,0,,,,
60,Yukon,Yukon,2021-03-13,Unknown,80+,0,0,0,0,0,na,na,na,na,0,,,,
60,Yukon,Yukon,2021-03-13,Unknown,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,f,0-17,<5,<5,0,<5,0,<0.1,<0.1,0,<0.1,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,f,18-69,8812,3565,0,5247,0,56.39319084,22.81453987,0,33.57865097,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,f,70-74,447,53,0,394,0,93.90756303,11.13445378,0,82.77310924,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,f,75-79,270,25,0,245,0,≥95,8.928571429,0,87.5,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,f,80+,271,23,0,248,0,≥95,9.70464135,0,≥95,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,f,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,m,0-17,<5,<5,0,0,0,<0.1,<0.1,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,m,18-69,8821,3501,0,5320,0,52.98852646,21.03081636,0,31.9577101,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,m,70-74,516,52,0,464,0,90.20979021,9.090909091,0,81.11888112,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,m,75-79,302,42,0,260,0,93.49845201,13.00309598,0,80.49535604,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,m,80+,241,32,0,209,0,89.59107807,11.89591078,0,77.69516729,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,m,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,Unknown,18-69,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,Unknown,70-74,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,Unknown,75-79,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,Unknown,80+,0,0,0,0,0,na,na,na,na,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,Unknown,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,f,0-17,0,0,0,0,0,0,0,0,0,0,,,,
62,Nunavut,Nunavut,2021-03-13,f,18-69,4840,0,0,4840,0,41.37813114,0,0,41.37813114,0,,,,
62,Nunavut,Nunavut,2021-03-13,f,70-74,156,0,0,156,0,71.55963303,0,0,71.55963303,0,,,,
62,Nunavut,Nunavut,2021-03-13,f,75-79,74,0,0,74,0,63.79310345,0,0,63.79310345,0,,,,
62,Nunavut,Nunavut,2021-03-13,f,80+,75,0,0,75,0,90.36144578,0,0,90.36144578,0,,,,
62,Nunavut,Nunavut,2021-03-13,f,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,m,0-17,<5,<5,0,<5,0,<0.1,<0.1,0,<0.1,0,,,,
62,Nunavut,Nunavut,2021-03-13,m,18-69,4801,0,0,4801,0,39.00714982,0,0,39.00714982,0,,,,
62,Nunavut,Nunavut,2021-03-13,m,70-74,185,0,0,185,0,76.76348548,0,0,76.76348548,0,,,,
62,Nunavut,Nunavut,2021-03-13,m,75-79,85,0,0,85,0,71.42857143,0,0,71.42857143,0,,,,
62,Nunavut,Nunavut,2021-03-13,m,80+,55,0,0,55,0,57.29166667,0,0,57.29166667,0,,,,
62,Nunavut,Nunavut,2021-03-13,m,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,Unknown,18-69,5,0,0,5,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,Unknown,70-74,0,0,0,0,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,Unknown,75-79,0,0,0,0,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,Unknown,80+,0,0,0,0,0,na,na,na,na,0,,,,
62,Nunavut,Nunavut,2021-03-13,Unknown,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,f,0-17,3471,2850,0,621,0,0.097879,0.080368,0,0.017512,0,,,,
1,Canada,Canada,2021-03-20,f,18-69,1233271,917295,0,315976,0,9.485074,7.054906,0,2.430168,0,,,,
1,Canada,Canada,2021-03-20,f,70-74,146460,132843,0,13617,0,15.709047,14.248511,0,1.460536,0,,,,
1,Canada,Canada,2021-03-20,f,75-79,169067,154405,0,14662,0,26.066169,23.805633,0,2.260537,0,,,,
1,Canada,Canada,2021-03-20,f,80+,597600,496046,0,101554,0,60.326405,50.074752,0,10.251653,0,,,,
1,Canada,Canada,2021-03-20,f,Unknown,1221,932,0,289,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,m,0-17,1599,1355,0,244,0,0.043168,0.036581,0,0.006587,0,,,,
1,Canada,Canada,2021-03-20,m,18-69,610652,492145,0,118507,0,4.667142,3.761407,0,0.905735,0,,,,
1,Canada,Canada,2021-03-20,m,70-74,120030,109264,0,10766,0,14.050215,12.789991,0,1.260223,0,,,,
1,Canada,Canada,2021-03-20,m,75-79,132137,122186,0,9951,0,23.1943,21.447579,0,1.746721,0,,,,
1,Canada,Canada,2021-03-20,m,80+,374481,334373,0,40108,0,55.638989,49.679892,0,5.959097,0,,,,
1,Canada,Canada,2021-03-20,m,Unknown,701,587,0,114,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,Unknown,0-17,15,10,0,5,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,Unknown,18-69,4813,3122,0,1691,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,Unknown,70-74,338,208,0,130,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,Unknown,75-79,367,235,0,132,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,Unknown,80+,3152,2402,0,750,0,na,na,na,na,0,,,,
1,Canada,Canada,2021-03-20,Unknown,Unknown,2856,1643,0,1213,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,f,0-17,7,7,0,0,0,0.016810759,0.016810759,0,0,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,f,18-69,13539,8959,0,4580,0,7.454411311,4.932718143,0,2.521693168,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,f,70-74,1152,1020,0,132,0,6.778464254,6.001765225,0,0.776699029,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,f,75-79,1097,869,0,228,0,10.36960015,8.214386993,0,2.155213158,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,f,80+,7465,6653,0,812,0,56.08564989,49.9849737,0,6.100676183,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,f,Unknown,1,0,0,1,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,m,0-17,12,12,0,0,0,0.027179452,0.027179452,0,0,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,m,18-69,6562,4741,0,1821,0,3.68283402,2.660822324,0,1.022011696,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,m,70-74,969,858,0,111,0,5.987394958,5.301532378,0,0.68586258,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,m,75-79,817,664,0,153,0,8.270067821,6.72132807,0,1.548739751,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,m,80+,4725,4329,0,396,0,49.40918122,45.26822127,0,4.14095995,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,m,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,Unknown,18-69,235,116,0,119,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,Unknown,70-74,11,2,0,9,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,Unknown,75-79,10,6,0,4,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,Unknown,80+,84,82,0,2,0,na,na,na,na,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,Unknown,Unknown,2229,1036,0,1193,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,f,0-17,9,5,3,<5,0,0.06151743,0.03417635,0.02050581,<0.1,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,f,18-69,4844,1914,0,2930,0,8.90048508,3.51683081,0,5.38365427,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,f,70-74,243,110,0,133,0,5.202312139,2.354956112,0,2.847356027,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,f,75-79,473,321,0,152,0,15.66225166,10.62913907,0,5.033112583,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,f,80+,3075,2110,0,965,0,70.33394328,48.26166514,0,22.07227813,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,f,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,m,0-17,7,<5,0,<5,0,0.046064754,<0.1,0,<0.1,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,m,18-69,2074,1226,0,848,0,3.874173422,2.290133373,0,1.584040049,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,m,70-74,157,57,0,100,0,3.540022548,1.285231116,0,2.254791432,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,m,75-79,236,156,0,80,0,9.186453873,6.072401713,0,3.11405216,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,m,80+,1888,1481,0,407,0,68.06056236,53.38860851,0,14.67195386,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,m,Unknown,<5,<5,0,0,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,Unknown,18-69,<5,<5,0,<5,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,Unknown,70-74,0,0,0,0,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,Unknown,75-79,0,0,0,0,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,Unknown,80+,<5,<5,0,0,0,na,na,na,na,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,Unknown,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,f,0-17,20,11,0,9,0,0.024706609,0.013588635,0,0.011117974,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,f,18-69,20729,8059,0,12670,0,6.087615378,2.366737051,0,3.720878327,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,f,70-74,686,378,0,308,0,2.302631579,1.268796992,0,1.033834586,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,f,75-79,563,289,0,274,0,2.781895444,1.42800672,0,1.353888724,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,f,80+,6932,5269,0,1663,0,24.35014753,18.50850077,0,5.841646761,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,f,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,m,0-17,2,1,0,1,0,0.002352609,0.001176305,0,0.001176305,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,m,18-69,6918,2818,0,4100,0,2.091742786,0.852057122,0,1.239685664,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,m,70-74,462,248,0,214,0,1.673488608,0.898322889,0,0.775165719,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,m,75-79,398,203,0,195,0,2.27480567,1.160265203,0,1.114540466,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,m,80+,4108,3444,0,664,0,22.14794048,18.56803968,0,3.579900798,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,m,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,Unknown,18-69,1,0,0,1,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,Unknown,70-74,1,0,0,1,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,Unknown,75-79,0,0,0,0,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,Unknown,80+,0,0,0,0,0,na,na,na,na,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,Unknown,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,f,0-17,145,141,3,<5,0,0.217137381,0.211147384,0.004492498,<0.1,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,f,18-69,25751,17829,0,7922,0,9.735764596,6.740668207,0,2.99509639,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,f,70-74,1151,989,0,162,0,4.737210355,4.070461374,0,0.666748981,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,f,75-79,799,677,0,122,0,5.009090339,4.24424801,0,0.76484233,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,f,80+,6351,5393,0,958,0,27.48874654,23.34227839,0,4.146468144,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,f,Unknown,218,186,0,32,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,m,0-17,140,136,3,<5,0,0.201702949,0.195940008,0.004322206,<0.1,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,m,18-69,10493,8167,0,2326,0,3.959547933,3.081828645,0,0.877719288,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,m,70-74,840,718,0,122,0,3.706154864,3.167879991,0,0.538274873,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,m,75-79,579,485,0,94,0,3.990076494,3.342292054,0,0.647784439,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,m,80+,2997,2590,0,407,0,19.64344235,16.97581438,0,2.667627974,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,m,Unknown,134,116,0,18,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,Unknown,0-17,<5,<5,0,0,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,Unknown,18-69,23,16,0,7,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,Unknown,70-74,0,0,0,0,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,Unknown,75-79,0,0,0,0,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,Unknown,80+,<5,<5,0,0,0,na,na,na,na,0,,,,
13,New Brunswick,Nouveau-Brunswick,2021-03-20,Unknown,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,f,0-17,987,987,0,na,0,0.125878246,0.125878246,0,na,0,,,,
24,Quebec,Québec,2021-03-20,f,18-69,254321,254321,0,na,0,8.878909426,8.878909426,0,na,0,,,,
24,Quebec,Québec,2021-03-20,f,70-74,80928,80928,0,na,0,35.68065182,35.68065182,0,na,0,,,,
24,Quebec,Québec,2021-03-20,f,75-79,77516,77516,0,na,0,46.6977921,46.6977921,0,na,0,,,,
24,Quebec,Québec,2021-03-20,f,80+,177966,177966,0,na,0,72.20565503,72.20565503,0,na,0,,,,
24,Quebec,Québec,2021-03-20,f,Unknown,0,0,0,na,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,m,0-17,378,378,0,na,0,0.046223096,0.046223096,0,na,0,,,,
24,Quebec,Québec,2021-03-20,m,18-69,121895,121895,0,na,0,4.137397087,4.137397087,0,na,0,,,,
24,Quebec,Québec,2021-03-20,m,70-74,66421,66421,0,na,0,31.15489972,31.15489972,0,na,0,,,,
24,Quebec,Québec,2021-03-20,m,75-79,59334,59334,0,na,0,40.15647313,40.15647313,0,na,0,,,,
24,Quebec,Québec,2021-03-20,m,80+,105360,105360,0,na,0,65.04787835,65.04787835,0,na,0,,,,
24,Quebec,Québec,2021-03-20,m,Unknown,0,0,0,na,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,Unknown,0-17,0,0,0,na,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,Unknown,18-69,189,189,0,na,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,Unknown,70-74,28,28,0,na,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,Unknown,75-79,22,22,0,na,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,Unknown,80+,41,41,0,na,0,na,na,na,na,0,,,,
24,Quebec,Québec,2021-03-20,Unknown,Unknown,0,0,0,na,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,f,0-17,1763,1322,0,441,0,0.130441474,0.097812608,0,0.032628866,0,,,,
35,Ontario,Ontario,2021-03-20,f,18-69,508943,368630,0,140313,0,9.9689459,7.220558151,0,2.748387749,0,,,,
35,Ontario,Ontario,2021-03-20,f,70-74,20509,14215,0,6294,0,5.748537569,3.984370839,0,1.76416673,0,,,,
35,Ontario,Ontario,2021-03-20,f,75-79,29581,22236,0,7345,0,11.88397646,8.933169958,0,2.9508065,0,,,,
35,Ontario,Ontario,2021-03-20,f,80+,222875,164191,0,58684,0,56.8509364,41.88182658,0,14.96910982,0,,,,
35,Ontario,Ontario,2021-03-20,f,Unknown,1001,745,0,256,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,m,0-17,790,608,0,182,0,0.055975926,0.043080206,0,0.01289572,0,,,,
35,Ontario,Ontario,2021-03-20,m,18-69,250606,199389,0,51217,0,4.937612416,3.928499725,0,1.009112691,0,,,,
35,Ontario,Ontario,2021-03-20,m,70-74,15221,10550,0,4671,0,4.804957431,3.330418559,0,1.474538871,0,,,,
35,Ontario,Ontario,2021-03-20,m,75-79,21501,16970,0,4531,0,10.13719943,8.000942951,0,2.136256483,0,,,,
35,Ontario,Ontario,2021-03-20,m,80+,143623,121774,0,21849,0,54.44369051,46.16131099,0,8.282379521,0,,,,
35,Ontario,Ontario,2021-03-20,m,Unknown,564,468,0,96,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,Unknown,0-17,15,10,0,5,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,Unknown,18-69,4239,2716,0,1523,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,Unknown,70-74,278,158,0,120,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,Unknown,75-79,325,197,0,128,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,Unknown,80+,3003,2263,0,740,0,na,na,na,na,0,,,,
35,Ontario,Ontario,2021-03-20,Unknown,Unknown,620,600,0,20,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,f,0-17,9,4,0,5,0,0.005908187,0.002625861,0,0.003282326,0,,,,
46,Manitoba,Manitoba,2021-03-20,f,18-69,39916,16985,0,22931,0,8.77251589,3.732868584,0,5.039647306,0,,,,
46,Manitoba,Manitoba,2021-03-20,f,70-74,1983,936,0,1047,0,6.706801502,3.16569148,0,3.541110021,0,,,,
46,Manitoba,Manitoba,2021-03-20,f,75-79,1966,1031,0,935,0,9.736047145,5.105729708,0,4.630317437,0,,,,
46,Manitoba,Manitoba,2021-03-20,f,80+,16492,11066,0,5426,0,49.17700382,32.99737595,0,16.17962786,0,,,,
46,Manitoba,Manitoba,2021-03-20,f,Unknown,1,1,0,0,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,m,0-17,1,0,0,1,0,0.000631397,0,0,0.000631397,0,,,,
46,Manitoba,Manitoba,2021-03-20,m,18-69,18701,9379,0,9322,0,4.040349482,2.026332164,0,2.014017319,0,,,,
46,Manitoba,Manitoba,2021-03-20,m,70-74,1468,655,0,813,0,5.351024276,2.387548298,0,2.963475979,0,,,,
46,Manitoba,Manitoba,2021-03-20,m,75-79,1329,638,0,691,0,7.327966476,3.51786502,0,3.810101456,0,,,,
46,Manitoba,Manitoba,2021-03-20,m,80+,8703,6468,0,2235,0,39.88725423,29.64388835,0,10.24336587,0,,,,
46,Manitoba,Manitoba,2021-03-20,m,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,Unknown,18-69,9,7,0,2,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,Unknown,70-74,0,0,0,0,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,Unknown,75-79,0,0,0,0,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,Unknown,80+,0,0,0,0,0,na,na,na,na,0,,,,
46,Manitoba,Manitoba,2021-03-20,Unknown,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,f,0-17,39,25,0,14,0,0.029074102,0.018637245,0,0.010436857,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,f,18-69,31506,17937,0,13569,0,8.301079462,4.725971634,0,3.575107828,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,f,70-74,5344,4321,0,1023,0,22.47644684,18.17378869,0,4.302658143,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,f,75-79,5443,4363,0,1080,0,32.11967426,25.74648885,0,6.373185412,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,f,80+,20662,15459,0,5203,0,67.5559915,50.5443845,0,17.011607,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,f,Unknown,<5,<5,0,<5,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,m,0-17,17,13,3,<5,0,0.012237435,0.009358039,0.002159547,<0.1,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,m,18-69,16257,10862,0,5395,0,4.093590812,2.735103857,0,1.358486955,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,m,70-74,4693,3786,0,907,0,20.62675809,16.64029536,0,3.986462729,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,m,75-79,4555,3660,0,895,0,30.439722,24.45870088,0,5.981021117,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,m,80+,12486,10005,0,2481,0,62.66184884,50.21077989,0,12.45106896,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,m,Unknown,<5,<5,0,0,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,Unknown,18-69,71,43,0,28,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,Unknown,70-74,17,13,3,<5,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,Unknown,75-79,8,<5,0,<5,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,Unknown,80+,21,14,0,7,0,na,na,na,na,0,,,,
47,Saskatchewan,Saskatchewan,2021-03-20,Unknown,Unknown,7,<5,0,<5,0,na,na,na,na,0,,,,
48,Alberta,Alberta,2021-03-20,f,0-17,131,46,0,85,0,0.027407119,0.009623874,0,0.017783245,0,,,,
48,Alberta,Alberta,2021-03-20,f,18-69,108001,55911,0,52090,0,7.195068492,3.724812497,0,3.470255996,0,,,,
48,Alberta,Alberta,2021-03-20,f,70-74,23047,21399,0,1648,0,28.10746866,26.09761452,0,2.009854139,0,,,,
48,Alberta,Alberta,2021-03-20,f,75-79,39028,36992,0,2036,0,71.33743991,67.61593157,0,3.721508344,0,,,,
48,Alberta,Alberta,2021-03-20,f,80+,62509,48216,0,14293,0,75.56788646,58.28890581,0,17.27898065,0,,,,
48,Alberta,Alberta,2021-03-20,f,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
48,Alberta,Alberta,2021-03-20,m,0-17,48,13,0,35,0,0.009624022,0.002606506,0,0.007017516,0,,,,
48,Alberta,Alberta,2021-03-20,m,18-69,57245,42624,0,14621,0,3.709492529,2.762047508,0,0.947445022,0,,,,
48,Alberta,Alberta,2021-03-20,m,70-74,20579,19380,0,1199,0,27.19895323,25.61425305,0,1.584700176,0,,,,
48,Alberta,Alberta,2021-03-20,m,75-79,34675,33392,0,1283,0,71.83848512,69.18040938,0,2.658075744,0,,,,
48,Alberta,Alberta,2021-03-20,m,80+,43181,37445,0,5736,0,75.0347536,65.06742198,0,9.967331619,0,,,,
48,Alberta,Alberta,2021-03-20,m,Unknown,0,0,0,0,0,na,na,na,na,0,,,,
48,Alberta,Alberta,2021-03-20,Unknown,0-17,0,0,0,0,0,na,na,na,na,0,,,,
48,Alberta,Alberta,2021-03-20,Unknown,18-69,6,2,0,4,0,na,na,na,na,0,,,,
48,Alberta,Alberta,2021-03-20,Unknown,70-74,2,2,0,0,0,na,na,na,na,0,,,,
